Product_Code	W0	W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	Pattern	Group
P285	[10-20]	[9-15]	[4-22]	[5-19]	[5-15]	[11-20]	[1-16]	[11-17]	[6-16]	[7-21]	[10-17]	[11-20]	[6-14]	[6-14]	[5-20]	[7-21]	[7-20]	[10-19]	[12-18]	[9-17]	[8-22]	[5-24]	[8-21]	[9-22]	[2-22]	[7-21]	[3-15]	[6-15]	[7-10]	[3-10]	[5-12]	[3-17]	[6-14]	[5-19]	[6-13]	[5-15]	[5-13]	[9-15]	[5-14]	[4-14]	[6-19]	[6-17]	[4-17]	[6-16]	[4-17]	[4-15]	[6-14]	[5-15]	[6-22]	[4-17]	[8-22]	[10-21]	dcc	47
P530	[10-20]	[9-15]	[4-22]	[5-19]	[5-15]	[11-20]	[1-16]	[11-17]	[6-16]	[7-21]	[10-17]	[11-20]	[6-14]	[6-14]	[5-20]	[7-21]	[7-20]	[10-19]	[12-18]	[9-17]	[8-22]	[5-24]	[8-21]	[9-22]	[2-22]	[7-21]	[3-15]	[6-15]	[7-10]	[3-10]	[5-12]	[3-17]	[6-14]	[5-19]	[6-13]	[5-15]	[5-13]	[9-15]	[5-14]	[4-14]	[6-19]	[6-17]	[4-17]	[6-16]	[4-17]	[4-15]	[6-14]	[5-15]	[6-22]	[4-17]	[8-22]	[10-21]	dcc	47
P93	[10-20]	[9-15]	[4-22]	[5-19]	[5-15]	[11-20]	[1-16]	[11-17]	[6-16]	[7-21]	[10-17]	[11-20]	[6-14]	[6-14]	[5-20]	[7-21]	[7-20]	[10-19]	[12-18]	[9-17]	[8-22]	[5-24]	[8-21]	[9-22]	[2-22]	[7-21]	[3-15]	[6-15]	[7-10]	[3-10]	[5-12]	[3-17]	[6-14]	[5-19]	[6-13]	[5-15]	[5-13]	[9-15]	[5-14]	[4-14]	[6-19]	[6-17]	[4-17]	[6-16]	[4-17]	[4-15]	[6-14]	[5-15]	[6-22]	[4-17]	[8-22]	[10-21]	dcc	47
P535	[5-9]	[5-13]	[5-10]	[2-16]	[1-14]	[3-11]	[6-13]	[4-18]	[2-10]	[7-16]	[3-12]	[5-12]	[5-10]	[2-15]	[2-15]	[4-17]	[7-16]	[3-16]	[3-16]	[3-12]	[5-14]	[6-12]	[1-13]	[7-12]	[4-14]	[2-14]	[3-14]	[2-15]	[4-13]	[2-10]	[3-11]	[3-15]	[2-17]	[2-11]	[3-13]	[6-11]	[2-14]	[3-8]	[2-13]	[5-13]	[4-12]	[4-11]	[2-12]	[3-8]	[5-16]	[4-11]	[3-14]	[4-17]	[5-13]	[4-12]	[2-10]	[6-13]	dcc	48
P197	[5-9]	[5-13]	[5-10]	[2-16]	[1-14]	[3-11]	[6-13]	[4-18]	[2-10]	[7-16]	[3-12]	[5-12]	[5-10]	[2-15]	[2-15]	[4-17]	[7-16]	[3-16]	[3-16]	[3-12]	[5-14]	[6-12]	[1-13]	[7-12]	[4-14]	[2-14]	[3-14]	[2-15]	[4-13]	[2-10]	[3-11]	[3-15]	[2-17]	[2-11]	[3-13]	[6-11]	[2-14]	[3-8]	[2-13]	[5-13]	[4-12]	[4-11]	[2-12]	[3-8]	[5-16]	[4-11]	[3-14]	[4-17]	[5-13]	[4-12]	[2-10]	[6-13]	dcc	48
P109	[5-9]	[5-13]	[5-10]	[2-16]	[1-14]	[3-11]	[6-13]	[4-18]	[2-10]	[7-16]	[3-12]	[5-12]	[5-10]	[2-15]	[2-15]	[4-17]	[7-16]	[3-16]	[3-16]	[3-12]	[5-14]	[6-12]	[1-13]	[7-12]	[4-14]	[2-14]	[3-14]	[2-15]	[4-13]	[2-10]	[3-11]	[3-15]	[2-17]	[2-11]	[3-13]	[6-11]	[2-14]	[3-8]	[2-13]	[5-13]	[4-12]	[4-11]	[2-12]	[3-8]	[5-16]	[4-11]	[3-14]	[4-17]	[5-13]	[4-12]	[2-10]	[6-13]	dcc	48
P509	[5-9]	[5-13]	[5-10]	[2-16]	[1-14]	[3-11]	[6-13]	[4-18]	[2-10]	[7-16]	[3-12]	[5-12]	[5-10]	[2-15]	[2-15]	[4-17]	[7-16]	[3-16]	[3-16]	[3-12]	[5-14]	[6-12]	[1-13]	[7-12]	[4-14]	[2-14]	[3-14]	[2-15]	[4-13]	[2-10]	[3-11]	[3-15]	[2-17]	[2-11]	[3-13]	[6-11]	[2-14]	[3-8]	[2-13]	[5-13]	[4-12]	[4-11]	[2-12]	[3-8]	[5-16]	[4-11]	[3-14]	[4-17]	[5-13]	[4-12]	[2-10]	[6-13]	dcc	48
P59	[5-9]	[5-13]	[5-10]	[2-16]	[1-14]	[3-11]	[6-13]	[4-18]	[2-10]	[7-16]	[3-12]	[5-12]	[5-10]	[2-15]	[2-15]	[4-17]	[7-16]	[3-16]	[3-16]	[3-12]	[5-14]	[6-12]	[1-13]	[7-12]	[4-14]	[2-14]	[3-14]	[2-15]	[4-13]	[2-10]	[3-11]	[3-15]	[2-17]	[2-11]	[3-13]	[6-11]	[2-14]	[3-8]	[2-13]	[5-13]	[4-12]	[4-11]	[2-12]	[3-8]	[5-16]	[4-11]	[3-14]	[4-17]	[5-13]	[4-12]	[2-10]	[6-13]	dcc	48
P309	[5-9]	[5-13]	[5-10]	[2-16]	[1-14]	[3-11]	[6-13]	[4-18]	[2-10]	[7-16]	[3-12]	[5-12]	[5-10]	[2-15]	[2-15]	[4-17]	[7-16]	[3-16]	[3-16]	[3-12]	[5-14]	[6-12]	[1-13]	[7-12]	[4-14]	[2-14]	[3-14]	[2-15]	[4-13]	[2-10]	[3-11]	[3-15]	[2-17]	[2-11]	[3-13]	[6-11]	[2-14]	[3-8]	[2-13]	[5-13]	[4-12]	[4-11]	[2-12]	[3-8]	[5-16]	[4-11]	[3-14]	[4-17]	[5-13]	[4-12]	[2-10]	[6-13]	dcc	48
P161	[5-9]	[5-13]	[5-10]	[2-16]	[1-14]	[3-11]	[6-13]	[4-18]	[2-10]	[7-16]	[3-12]	[5-12]	[5-10]	[2-15]	[2-15]	[4-17]	[7-16]	[3-16]	[3-16]	[3-12]	[5-14]	[6-12]	[1-13]	[7-12]	[4-14]	[2-14]	[3-14]	[2-15]	[4-13]	[2-10]	[3-11]	[3-15]	[2-17]	[2-11]	[3-13]	[6-11]	[2-14]	[3-8]	[2-13]	[5-13]	[4-12]	[4-11]	[2-12]	[3-8]	[5-16]	[4-11]	[3-14]	[4-17]	[5-13]	[4-12]	[2-10]	[6-13]	dcc	48
P35	[7-32]	[8-34]	[7-38]	[8-41]	[9-24]	[7-29]	[7-34]	[9-47]	[6-41]	[6-42]	[7-28]	[4-35]	[9-26]	[5-32]	[8-36]	[8-41]	[8-35]	[9-33]	[9-47]	[8-20]	[6-28]	[4-48]	[7-43]	[4-43]	[4-42]	[8-35]	[4-21]	[4-24]	[5-25]	[7-40]	[6-38]	[5-31]	[7-29]	[7-29]	[6-33]	[3-35]	[4-33]	[4-27]	[8-28]	[8-25]	[10-35]	[5-29]	[7-33]	[5-31]	[6-28]	[3-34]	[9-38]	[9-38]	[10-31]	[7-38]	[8-31]	[11-31]	dcc	49
P58	[7-32]	[8-34]	[7-38]	[8-41]	[9-24]	[7-29]	[7-34]	[9-47]	[6-41]	[6-42]	[7-28]	[4-35]	[9-26]	[5-32]	[8-36]	[8-41]	[8-35]	[9-33]	[9-47]	[8-20]	[6-28]	[4-48]	[7-43]	[4-43]	[4-42]	[8-35]	[4-21]	[4-24]	[5-25]	[7-40]	[6-38]	[5-31]	[7-29]	[7-29]	[6-33]	[3-35]	[4-33]	[4-27]	[8-28]	[8-25]	[10-35]	[5-29]	[7-33]	[5-31]	[6-28]	[3-34]	[9-38]	[9-38]	[10-31]	[7-38]	[8-31]	[11-31]	dcc	49
P405	[7-32]	[8-34]	[7-38]	[8-41]	[9-24]	[7-29]	[7-34]	[9-47]	[6-41]	[6-42]	[7-28]	[4-35]	[9-26]	[5-32]	[8-36]	[8-41]	[8-35]	[9-33]	[9-47]	[8-20]	[6-28]	[4-48]	[7-43]	[4-43]	[4-42]	[8-35]	[4-21]	[4-24]	[5-25]	[7-40]	[6-38]	[5-31]	[7-29]	[7-29]	[6-33]	[3-35]	[4-33]	[4-27]	[8-28]	[8-25]	[10-35]	[5-29]	[7-33]	[5-31]	[6-28]	[3-34]	[9-38]	[9-38]	[10-31]	[7-38]	[8-31]	[11-31]	dcc	49
P160	[7-32]	[8-34]	[7-38]	[8-41]	[9-24]	[7-29]	[7-34]	[9-47]	[6-41]	[6-42]	[7-28]	[4-35]	[9-26]	[5-32]	[8-36]	[8-41]	[8-35]	[9-33]	[9-47]	[8-20]	[6-28]	[4-48]	[7-43]	[4-43]	[4-42]	[8-35]	[4-21]	[4-24]	[5-25]	[7-40]	[6-38]	[5-31]	[7-29]	[7-29]	[6-33]	[3-35]	[4-33]	[4-27]	[8-28]	[8-25]	[10-35]	[5-29]	[7-33]	[5-31]	[6-28]	[3-34]	[9-38]	[9-38]	[10-31]	[7-38]	[8-31]	[11-31]	dcc	49
P783	[7-32]	[8-34]	[7-38]	[8-41]	[9-24]	[7-29]	[7-34]	[9-47]	[6-41]	[6-42]	[7-28]	[4-35]	[9-26]	[5-32]	[8-36]	[8-41]	[8-35]	[9-33]	[9-47]	[8-20]	[6-28]	[4-48]	[7-43]	[4-43]	[4-42]	[8-35]	[4-21]	[4-24]	[5-25]	[7-40]	[6-38]	[5-31]	[7-29]	[7-29]	[6-33]	[3-35]	[4-33]	[4-27]	[8-28]	[8-25]	[10-35]	[5-29]	[7-33]	[5-31]	[6-28]	[3-34]	[9-38]	[9-38]	[10-31]	[7-38]	[8-31]	[11-31]	dcc	49
P514	[7-32]	[8-34]	[7-38]	[8-41]	[9-24]	[7-29]	[7-34]	[9-47]	[6-41]	[6-42]	[7-28]	[4-35]	[9-26]	[5-32]	[8-36]	[8-41]	[8-35]	[9-33]	[9-47]	[8-20]	[6-28]	[4-48]	[7-43]	[4-43]	[4-42]	[8-35]	[4-21]	[4-24]	[5-25]	[7-40]	[6-38]	[5-31]	[7-29]	[7-29]	[6-33]	[3-35]	[4-33]	[4-27]	[8-28]	[8-25]	[10-35]	[5-29]	[7-33]	[5-31]	[6-28]	[3-34]	[9-38]	[9-38]	[10-31]	[7-38]	[8-31]	[11-31]	dcc	49
P26	[7-32]	[8-34]	[7-38]	[8-41]	[9-24]	[7-29]	[7-34]	[9-47]	[6-41]	[6-42]	[7-28]	[4-35]	[9-26]	[5-32]	[8-36]	[8-41]	[8-35]	[9-33]	[9-47]	[8-20]	[6-28]	[4-48]	[7-43]	[4-43]	[4-42]	[8-35]	[4-21]	[4-24]	[5-25]	[7-40]	[6-38]	[5-31]	[7-29]	[7-29]	[6-33]	[3-35]	[4-33]	[4-27]	[8-28]	[8-25]	[10-35]	[5-29]	[7-33]	[5-31]	[6-28]	[3-34]	[9-38]	[9-38]	[10-31]	[7-38]	[8-31]	[11-31]	dcc	49
P174	[36-37]	[33-42]	[27-40]	[32-46]	[36-40]	[26-48]	[26-45]	[37-44]	[34-43]	[34-39]	[36-44]	[35-46]	[32-53]	[28-52]	[27-43]	[39-45]	[30-41]	[28-42]	[38-43]	[26-36]	[35-40]	[29-39]	[27-48]	[24-30]	[32-33]	[19-34]	[23-24]	[22-30]	[23-26]	[20-28]	[25-32]	[18-35]	[24-38]	[27-40]	[32-36]	[27-31]	[35-50]	[32-38]	[29-52]	[32-42]	[25-41]	[25-32]	[22-38]	[24-36]	[29-39]	[32-35]	[31-33]	[31-39]	[23-34]	[32-40]	[19-32]	[14-25]	ebc	50
P617	[36-37]	[33-42]	[27-40]	[32-46]	[36-40]	[26-48]	[26-45]	[37-44]	[34-43]	[34-39]	[36-44]	[35-46]	[32-53]	[28-52]	[27-43]	[39-45]	[30-41]	[28-42]	[38-43]	[26-36]	[35-40]	[29-39]	[27-48]	[24-30]	[32-33]	[19-34]	[23-24]	[22-30]	[23-26]	[20-28]	[25-32]	[18-35]	[24-38]	[27-40]	[32-36]	[27-31]	[35-50]	[32-38]	[29-52]	[32-42]	[25-41]	[25-32]	[22-38]	[24-36]	[29-39]	[32-35]	[31-33]	[31-39]	[23-34]	[32-40]	[19-32]	[14-25]	ebc	50
P24	[36-37]	[33-42]	[27-40]	[32-46]	[36-40]	[26-48]	[26-45]	[37-44]	[34-43]	[34-39]	[36-44]	[35-46]	[32-53]	[28-52]	[27-43]	[39-45]	[30-41]	[28-42]	[38-43]	[26-36]	[35-40]	[29-39]	[27-48]	[24-30]	[32-33]	[19-34]	[23-24]	[22-30]	[23-26]	[20-28]	[25-32]	[18-35]	[24-38]	[27-40]	[32-36]	[27-31]	[35-50]	[32-38]	[29-52]	[32-42]	[25-41]	[25-32]	[22-38]	[24-36]	[29-39]	[32-35]	[31-33]	[31-39]	[23-34]	[32-40]	[19-32]	[14-25]	ebc	50
P86	[36-37]	[33-42]	[27-40]	[32-46]	[36-40]	[26-48]	[26-45]	[37-44]	[34-43]	[34-39]	[36-44]	[35-46]	[32-53]	[28-52]	[27-43]	[39-45]	[30-41]	[28-42]	[38-43]	[26-36]	[35-40]	[29-39]	[27-48]	[24-30]	[32-33]	[19-34]	[23-24]	[22-30]	[23-26]	[20-28]	[25-32]	[18-35]	[24-38]	[27-40]	[32-36]	[27-31]	[35-50]	[32-38]	[29-52]	[32-42]	[25-41]	[25-32]	[22-38]	[24-36]	[29-39]	[32-35]	[31-33]	[31-39]	[23-34]	[32-40]	[19-32]	[14-25]	ebc	50
P20	[7-31]	[9-38]	[11-47]	[10-36]	[9-36]	[5-27]	[9-28]	[13-19]	[8-40]	[14-38]	[10-28]	[11-31]	[7-34]	[13-38]	[11-36]	[8-30]	[7-33]	[7-45]	[5-31]	[4-22]	[5-33]	[6-28]	[7-25]	[7-32]	[8-33]	[10-23]	[7-14]	[8-26]	[5-26]	[7-27]	[4-29]	[6-22]	[6-38]	[7-14]	[12-23]	[5-33]	[7-25]	[8-27]	[8-40]	[5-31]	[6-29]	[8-38]	[8-29]	[10-41]	[6-36]	[13-27]	[10-24]	[8-38]	[7-19]	[7-33]	[11-20]	[10-28]	ebc	51
P527	[7-31]	[9-38]	[11-47]	[10-36]	[9-36]	[5-27]	[9-28]	[13-19]	[8-40]	[14-38]	[10-28]	[11-31]	[7-34]	[13-38]	[11-36]	[8-30]	[7-33]	[7-45]	[5-31]	[4-22]	[5-33]	[6-28]	[7-25]	[7-32]	[8-33]	[10-23]	[7-14]	[8-26]	[5-26]	[7-27]	[4-29]	[6-22]	[6-38]	[7-14]	[12-23]	[5-33]	[7-25]	[8-27]	[8-40]	[5-31]	[6-29]	[8-38]	[8-29]	[10-41]	[6-36]	[13-27]	[10-24]	[8-38]	[7-19]	[7-33]	[11-20]	[10-28]	ebc	51
P153	[7-31]	[9-38]	[11-47]	[10-36]	[9-36]	[5-27]	[9-28]	[13-19]	[8-40]	[14-38]	[10-28]	[11-31]	[7-34]	[13-38]	[11-36]	[8-30]	[7-33]	[7-45]	[5-31]	[4-22]	[5-33]	[6-28]	[7-25]	[7-32]	[8-33]	[10-23]	[7-14]	[8-26]	[5-26]	[7-27]	[4-29]	[6-22]	[6-38]	[7-14]	[12-23]	[5-33]	[7-25]	[8-27]	[8-40]	[5-31]	[6-29]	[8-38]	[8-29]	[10-41]	[6-36]	[13-27]	[10-24]	[8-38]	[7-19]	[7-33]	[11-20]	[10-28]	ebc	51
P187	[7-31]	[9-38]	[11-47]	[10-36]	[9-36]	[5-27]	[9-28]	[13-19]	[8-40]	[14-38]	[10-28]	[11-31]	[7-34]	[13-38]	[11-36]	[8-30]	[7-33]	[7-45]	[5-31]	[4-22]	[5-33]	[6-28]	[7-25]	[7-32]	[8-33]	[10-23]	[7-14]	[8-26]	[5-26]	[7-27]	[4-29]	[6-22]	[6-38]	[7-14]	[12-23]	[5-33]	[7-25]	[8-27]	[8-40]	[5-31]	[6-29]	[8-38]	[8-29]	[10-41]	[6-36]	[13-27]	[10-24]	[8-38]	[7-19]	[7-33]	[11-20]	[10-28]	ebc	51
P69	[24-48]	[26-37]	[37-44]	[31-50]	[18-51]	[32-40]	[26-42]	[27-45]	[33-42]	[30-49]	[26-49]	[20-49]	[29-57]	[40-46]	[28-41]	[27-45]	[31-41]	[32-40]	[40-54]	[30-45]	[39-49]	[27-41]	[31-47]	[29-45]	[24-32]	[17-30]	[18-31]	[24-36]	[23-38]	[26-35]	[25-36]	[25-35]	[24-36]	[24-38]	[20-38]	[17-34]	[26-35]	[22-36]	[17-41]	[24-34]	[22-40]	[27-47]	[24-37]	[20-32]	[17-37]	[20-38]	[25-39]	[26-38]	[21-35]	[14-35]	[12-34]	[15-30]	ecb	52
P183	[24-48]	[26-37]	[37-44]	[31-50]	[18-51]	[32-40]	[26-42]	[27-45]	[33-42]	[30-49]	[26-49]	[20-49]	[29-57]	[40-46]	[28-41]	[27-45]	[31-41]	[32-40]	[40-54]	[30-45]	[39-49]	[27-41]	[31-47]	[29-45]	[24-32]	[17-30]	[18-31]	[24-36]	[23-38]	[26-35]	[25-36]	[25-35]	[24-36]	[24-38]	[20-38]	[17-34]	[26-35]	[22-36]	[17-41]	[24-34]	[22-40]	[27-47]	[24-37]	[20-32]	[17-37]	[20-38]	[25-39]	[26-38]	[21-35]	[14-35]	[12-34]	[15-30]	ecb	52
P191	[24-48]	[26-37]	[37-44]	[31-50]	[18-51]	[32-40]	[26-42]	[27-45]	[33-42]	[30-49]	[26-49]	[20-49]	[29-57]	[40-46]	[28-41]	[27-45]	[31-41]	[32-40]	[40-54]	[30-45]	[39-49]	[27-41]	[31-47]	[29-45]	[24-32]	[17-30]	[18-31]	[24-36]	[23-38]	[26-35]	[25-36]	[25-35]	[24-36]	[24-38]	[20-38]	[17-34]	[26-35]	[22-36]	[17-41]	[24-34]	[22-40]	[27-47]	[24-37]	[20-32]	[17-37]	[20-38]	[25-39]	[26-38]	[21-35]	[14-35]	[12-34]	[15-30]	ecb	52
P548	[24-48]	[26-37]	[37-44]	[31-50]	[18-51]	[32-40]	[26-42]	[27-45]	[33-42]	[30-49]	[26-49]	[20-49]	[29-57]	[40-46]	[28-41]	[27-45]	[31-41]	[32-40]	[40-54]	[30-45]	[39-49]	[27-41]	[31-47]	[29-45]	[24-32]	[17-30]	[18-31]	[24-36]	[23-38]	[26-35]	[25-36]	[25-35]	[24-36]	[24-38]	[20-38]	[17-34]	[26-35]	[22-36]	[17-41]	[24-34]	[22-40]	[27-47]	[24-37]	[20-32]	[17-37]	[20-38]	[25-39]	[26-38]	[21-35]	[14-35]	[12-34]	[15-30]	ecb	52
P76	[24-48]	[26-37]	[37-44]	[31-50]	[18-51]	[32-40]	[26-42]	[27-45]	[33-42]	[30-49]	[26-49]	[20-49]	[29-57]	[40-46]	[28-41]	[27-45]	[31-41]	[32-40]	[40-54]	[30-45]	[39-49]	[27-41]	[31-47]	[29-45]	[24-32]	[17-30]	[18-31]	[24-36]	[23-38]	[26-35]	[25-36]	[25-35]	[24-36]	[24-38]	[20-38]	[17-34]	[26-35]	[22-36]	[17-41]	[24-34]	[22-40]	[27-47]	[24-37]	[20-32]	[17-37]	[20-38]	[25-39]	[26-38]	[21-35]	[14-35]	[12-34]	[15-30]	ecb	52
P89	[24-48]	[26-37]	[37-44]	[31-50]	[18-51]	[32-40]	[26-42]	[27-45]	[33-42]	[30-49]	[26-49]	[20-49]	[29-57]	[40-46]	[28-41]	[27-45]	[31-41]	[32-40]	[40-54]	[30-45]	[39-49]	[27-41]	[31-47]	[29-45]	[24-32]	[17-30]	[18-31]	[24-36]	[23-38]	[26-35]	[25-36]	[25-35]	[24-36]	[24-38]	[20-38]	[17-34]	[26-35]	[22-36]	[17-41]	[24-34]	[22-40]	[27-47]	[24-37]	[20-32]	[17-37]	[20-38]	[25-39]	[26-38]	[21-35]	[14-35]	[12-34]	[15-30]	ecb	52
P57	[24-48]	[26-37]	[37-44]	[31-50]	[18-51]	[32-40]	[26-42]	[27-45]	[33-42]	[30-49]	[26-49]	[20-49]	[29-57]	[40-46]	[28-41]	[27-45]	[31-41]	[32-40]	[40-54]	[30-45]	[39-49]	[27-41]	[31-47]	[29-45]	[24-32]	[17-30]	[18-31]	[24-36]	[23-38]	[26-35]	[25-36]	[25-35]	[24-36]	[24-38]	[20-38]	[17-34]	[26-35]	[22-36]	[17-41]	[24-34]	[22-40]	[27-47]	[24-37]	[20-32]	[17-37]	[20-38]	[25-39]	[26-38]	[21-35]	[14-35]	[12-34]	[15-30]	ecb	52
P80	[26-42]	[27-34]	[31-40]	[27-45]	[32-41]	[30-42]	[31-52]	[27-42]	[22-40]	[34-48]	[33-47]	[32-39]	[22-61]	[34-45]	[36-48]	[31-47]	[30-52]	[29-46]	[31-55]	[28-48]	[29-45]	[27-50]	[29-39]	[34-41]	[27-37]	[21-34]	[20-35]	[22-39]	[23-39]	[31-39]	[25-40]	[18-45]	[30-35]	[19-46]	[21-39]	[23-39]	[20-37]	[22-34]	[24-34]	[21-38]	[19-38]	[31-37]	[18-41]	[21-37]	[20-39]	[28-34]	[22-50]	[28-36]	[22-31]	[25-40]	[15-36]	[16-23]	ecb	53
P549	[26-42]	[27-34]	[31-40]	[27-45]	[32-41]	[30-42]	[31-52]	[27-42]	[22-40]	[34-48]	[33-47]	[32-39]	[22-61]	[34-45]	[36-48]	[31-47]	[30-52]	[29-46]	[31-55]	[28-48]	[29-45]	[27-50]	[29-39]	[34-41]	[27-37]	[21-34]	[20-35]	[22-39]	[23-39]	[31-39]	[25-40]	[18-45]	[30-35]	[19-46]	[21-39]	[23-39]	[20-37]	[22-34]	[24-34]	[21-38]	[19-38]	[31-37]	[18-41]	[21-37]	[20-39]	[28-34]	[22-50]	[28-36]	[22-31]	[25-40]	[15-36]	[16-23]	ecb	53
P72	[26-42]	[27-34]	[31-40]	[27-45]	[32-41]	[30-42]	[31-52]	[27-42]	[22-40]	[34-48]	[33-47]	[32-39]	[22-61]	[34-45]	[36-48]	[31-47]	[30-52]	[29-46]	[31-55]	[28-48]	[29-45]	[27-50]	[29-39]	[34-41]	[27-37]	[21-34]	[20-35]	[22-39]	[23-39]	[31-39]	[25-40]	[18-45]	[30-35]	[19-46]	[21-39]	[23-39]	[20-37]	[22-34]	[24-34]	[21-38]	[19-38]	[31-37]	[18-41]	[21-37]	[20-39]	[28-34]	[22-50]	[28-36]	[22-31]	[25-40]	[15-36]	[16-23]	ecb	53
P36	[26-42]	[27-34]	[31-40]	[27-45]	[32-41]	[30-42]	[31-52]	[27-42]	[22-40]	[34-48]	[33-47]	[32-39]	[22-61]	[34-45]	[36-48]	[31-47]	[30-52]	[29-46]	[31-55]	[28-48]	[29-45]	[27-50]	[29-39]	[34-41]	[27-37]	[21-34]	[20-35]	[22-39]	[23-39]	[31-39]	[25-40]	[18-45]	[30-35]	[19-46]	[21-39]	[23-39]	[20-37]	[22-34]	[24-34]	[21-38]	[19-38]	[31-37]	[18-41]	[21-37]	[20-39]	[28-34]	[22-50]	[28-36]	[22-31]	[25-40]	[15-36]	[16-23]	ecb	53
P42	[26-42]	[27-34]	[31-40]	[27-45]	[32-41]	[30-42]	[31-52]	[27-42]	[22-40]	[34-48]	[33-47]	[32-39]	[22-61]	[34-45]	[36-48]	[31-47]	[30-52]	[29-46]	[31-55]	[28-48]	[29-45]	[27-50]	[29-39]	[34-41]	[27-37]	[21-34]	[20-35]	[22-39]	[23-39]	[31-39]	[25-40]	[18-45]	[30-35]	[19-46]	[21-39]	[23-39]	[20-37]	[22-34]	[24-34]	[21-38]	[19-38]	[31-37]	[18-41]	[21-37]	[20-39]	[28-34]	[22-50]	[28-36]	[22-31]	[25-40]	[15-36]	[16-23]	ecb	53
P619	[26-42]	[27-34]	[31-40]	[27-45]	[32-41]	[30-42]	[31-52]	[27-42]	[22-40]	[34-48]	[33-47]	[32-39]	[22-61]	[34-45]	[36-48]	[31-47]	[30-52]	[29-46]	[31-55]	[28-48]	[29-45]	[27-50]	[29-39]	[34-41]	[27-37]	[21-34]	[20-35]	[22-39]	[23-39]	[31-39]	[25-40]	[18-45]	[30-35]	[19-46]	[21-39]	[23-39]	[20-37]	[22-34]	[24-34]	[21-38]	[19-38]	[31-37]	[18-41]	[21-37]	[20-39]	[28-34]	[22-50]	[28-36]	[22-31]	[25-40]	[15-36]	[16-23]	ecb	53
P500	[9-15]	[8-13]	[10-19]	[8-13]	[5-11]	[9-15]	[9-15]	[9-13]	[9-16]	[9-12]	[8-18]	[5-13]	[7-13]	[6-10]	[9-16]	[8-25]	[5-11]	[5-14]	[7-13]	[8-10]	[5-8]	[9-13]	[5-10]	[4-14]	[6-14]	[6-13]	[5-8]	[7-9]	[5-9]	[4-13]	[6-10]	[4-11]	[2-9]	[3-12]	[7-16]	[6-12]	[6-11]	[4-9]	[3-8]	[6-11]	[2-9]	[7-11]	[5-9]	[4-11]	[4-14]	[6-10]	[5-8]	[4-7]	[3-7]	[5-12]	[6-8]	[4-13]	ecb	54
P635	[9-15]	[8-13]	[10-19]	[8-13]	[5-11]	[9-15]	[9-15]	[9-13]	[9-16]	[9-12]	[8-18]	[5-13]	[7-13]	[6-10]	[9-16]	[8-25]	[5-11]	[5-14]	[7-13]	[8-10]	[5-8]	[9-13]	[5-10]	[4-14]	[6-14]	[6-13]	[5-8]	[7-9]	[5-9]	[4-13]	[6-10]	[4-11]	[2-9]	[3-12]	[7-16]	[6-12]	[6-11]	[4-9]	[3-8]	[6-11]	[2-9]	[7-11]	[5-9]	[4-11]	[4-14]	[6-10]	[5-8]	[4-7]	[3-7]	[5-12]	[6-8]	[4-13]	ecb	54
P162	[9-15]	[8-13]	[10-19]	[8-13]	[5-11]	[9-15]	[9-15]	[9-13]	[9-16]	[9-12]	[8-18]	[5-13]	[7-13]	[6-10]	[9-16]	[8-25]	[5-11]	[5-14]	[7-13]	[8-10]	[5-8]	[9-13]	[5-10]	[4-14]	[6-14]	[6-13]	[5-8]	[7-9]	[5-9]	[4-13]	[6-10]	[4-11]	[2-9]	[3-12]	[7-16]	[6-12]	[6-11]	[4-9]	[3-8]	[6-11]	[2-9]	[7-11]	[5-9]	[4-11]	[4-14]	[6-10]	[5-8]	[4-7]	[3-7]	[5-12]	[6-8]	[4-13]	ecb	54
P552	[9-15]	[8-13]	[10-19]	[8-13]	[5-11]	[9-15]	[9-15]	[9-13]	[9-16]	[9-12]	[8-18]	[5-13]	[7-13]	[6-10]	[9-16]	[8-25]	[5-11]	[5-14]	[7-13]	[8-10]	[5-8]	[9-13]	[5-10]	[4-14]	[6-14]	[6-13]	[5-8]	[7-9]	[5-9]	[4-13]	[6-10]	[4-11]	[2-9]	[3-12]	[7-16]	[6-12]	[6-11]	[4-9]	[3-8]	[6-11]	[2-9]	[7-11]	[5-9]	[4-11]	[4-14]	[6-10]	[5-8]	[4-7]	[3-7]	[5-12]	[6-8]	[4-13]	ecb	54
P294	[9-15]	[8-13]	[10-19]	[8-13]	[5-11]	[9-15]	[9-15]	[9-13]	[9-16]	[9-12]	[8-18]	[5-13]	[7-13]	[6-10]	[9-16]	[8-25]	[5-11]	[5-14]	[7-13]	[8-10]	[5-8]	[9-13]	[5-10]	[4-14]	[6-14]	[6-13]	[5-8]	[7-9]	[5-9]	[4-13]	[6-10]	[4-11]	[2-9]	[3-12]	[7-16]	[6-12]	[6-11]	[4-9]	[3-8]	[6-11]	[2-9]	[7-11]	[5-9]	[4-11]	[4-14]	[6-10]	[5-8]	[4-7]	[3-7]	[5-12]	[6-8]	[4-13]	ecb	54
